Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
18,0,0,9.11142,32.716911,24.930553,108,0
18,0,0,19.611204,38.243302,28.485292,84,0
18,0,0,16.176015,32.332047,24.686468,65,0
18,0,0,7.765587,37.951129,23.358068,137,0
18,0,0,-5.308618,38.897449,25.718269,178,0
18,0,0,-1.470456,36.283068,22.727163,189,0
18,0,0,17.836299,27.93954,26.550999,113,0
18,0,0,11.874763,32.209102,21.504349,104,0
18,0,0,4.104058,36.980121,21.249343,106,0
18,0,0,-5.337518,28.909433,22.816225,464,0
18,0,0,8.373267,36.07459,24.387639,87,0
18,0,0,14.190508,36.514885,25.844304,140,0
18,0,0,4.728177,38.625877,24.318118,79,0
18,0,0,18.921117,23.108156,21.846759,131,0
18,0,0,0.79384,29.619196,23.330929,141,0
18,0,0,15.253067,39.23581,25.014154,96,0
18,0,0,5.305283,32.615396,22.717498,218,0
18,0,0,17.748201,25.326248,24.790553,93,0
18,0,0,12.493475,35.107574,25.775279,80,0
18,0,0,23.002462,31.205285,26.032634,178,1
18,0,0,15.329943,33.450117,26.028825,266,1
18,0,0,10.102724,36.550263,26.139335,1162,1
18,0,0,5.08755,38.605021,23.940774,1424,1
18,0,0,-10.399767,37.887298,26.102227,1664,1
18,0,0,4.466549,35.212744,28.686255,323,1
18,0,0,13.831896,36.161279,21.355991,296,1
18,0,0,14.976136,34.971492,23.619545,68,1
18,0,0,8.615568,34.72219,25.453456,5168,1
18,0,0,-8.176152,33.427906,24.836078,448,1
18,0,0,3.964779,31.435792,25.552913,261,1
18,0,0,3.247877,38.451711,26.555408,123,1
18,0,0,9.966578,32.67091,23.663799,86,1
18,0,0,4.631121,27.385151,22.342125,592,1
18,0,0,5.663151,34.649301,24.195623,216,1
18,0,0,6.490743,35.255179,22.090064,12239,1
18,0,0,4.980735,36.708753,24.7475,93,1
18,0,0,6.33542,36.761097,22.819569,171,1
18,0,0,4.748411,27.83823,23.882723,99,1
18,0,0,14.617978,43.234399,30.971697,87,1
18,0,0,13.175666,35.993258,23.133274,335,1
18,0,0,18.675797,34.188601,25.084221,81,1
18,0,0,15.621868,40.864843,26.676082,165,1
18,0,0,17.93306,33.30218,24.27578,164,1
18,0,0,2.855692,27.153546,21.908343,353,1
18,0,0,-0.332753,34.177298,25.387537,158,1
18,0,0,18.681514,30.62494,23.755075,94,1
18,0,0,13.680921,41.430022,24.759454,122,1
18,0,0,14.014876,32.829232,23.186761,260,1
18,0,0,11.343433,28.844528,23.778746,86,1
18,0,0,-1.627161,39.01342,28.604917,68,1
18,0,0,13.559815,32.619304,23.583475,220,1
18,0,0,-8.377269,32.571335,23.706768,58,1
18,0,0,-12.393083,33.950518,26.181436,108,1
18,0,0,15.649307,34.209791,23.598712,82,1
18,0,0,-6.293977,48.13558,23.378819,60,1
18,0,0,17.923524,35.974627,27.424469,200,1
18,0,0,10.045397,31.960772,22.051348,1084,1
18,0,0,8.195141,34.933814,26.250602,256,1
18,0,0,10.067407,34.098784,22.824517,171,1
18,0,0,7.925579,41.004137,25.276278,72,1
18,0,0,5.228151,30.836397,23.746194,179,1
18,0,0,-3.238552,30.263225,20.71994,208,1
18,0,0,6.263504,39.409121,26.605567,169,1
18,0,0,22.454327,30.790645,25.21684,150,1
18,0,0,17.048302,28.42729,26.325957,131,1
18,0,0,13.809438,28.687007,23.925518,158,1
18,0,0,4.84371,34.349413,25.903034,119,1
18,0,0,11.947945,43.154698,29.114962,133,1
18,0,0,7.990947,37.923849,27.522698,112,1
18,0,0,8.027678,31.803542,27.645423,109,1
18,0,0,5.183133,36.384847,25.940468,121,1
18,0,0,0.519784,42.070696,25.054511,161,1
18,0,0,-0.60617,30.348851,24.956313,173,1
18,0,0,-9.962153,42.54992,25.361063,166,1
18,0,0,2.557136,36.226547,24.638454,320,1
18,0,0,19.427956,26.281668,21.099661,120,1
18,0,0,-0.410454,37.135785,24.103833,257,1
18,0,0,16.231532,25.997443,23.749247,104,1
18,0,0,6.996605,42.191971,21.705433,235,1
18,0,0,5.112926,33.851527,25.137165,151,1
18,0,0,13.38313,32.833135,25.380808,143,1
18,0,0,8.973973,39.513299,25.594495,95,1
18,0,0,1.954407,45.585283,28.809463,228,1
18,0,0,9.869918,37.504254,27.072885,119,1
18,0,0,13.495598,31.321893,26.091254,130,1
18,0,0,14.555718,33.872524,23.041153,113,1
18,0,0,6.547799,39.503264,25.835907,286,1
18,0,0,19.097154,30.705118,27.878167,83,1
18,0,0,1.576783,32.409151,23.498027,308,1
18,0,0,16.880351,35.591864,27.36913,469,1
18,0,0,16.440392,36.257756,27.262226,163,1
18,0,0,18.707032,33.247307,26.326285,63,1
18,0,0,20.469814,33.155097,25.289938,42,1
18,0,0,26.440897,41.840618,28.468994,101,2
18,0,0,16.080228,38.747544,24.844097,449,2
18,0,0,18.589537,39.56819,24.999537,117,2
18,0,0,3.147741,35.584143,24.19416,14344,2
18,0,0,16.320665,37.457407,26.167759,232,2
18,0,0,-1.363719,41.447133,24.611293,9312,2
18,0,0,14.785924,33.296797,27.204401,874,2
18,0,0,-3.210968,38.435515,23.436218,151,2
18,0,0,-17.852442,33.425523,24.538494,602,2
18,0,0,15.789063,35.508709,24.315969,16765,2
18,0,0,12.932677,33.692258,28.99369,517,2
18,0,0,15.833124,34.208192,28.393743,302,2
18,0,0,8.816422,41.076726,25.837393,19515,2
18,0,0,11.311636,27.674033,23.210577,78,2
18,0,0,10.623178,34.285459,27.528091,4886,2
18,0,0,11.652236,34.794322,27.653355,3978,2
18,0,0,23.785385,38.666263,24.016754,88,2
18,0,0,3.159189,42.284834,27.156863,675,2
18,0,0,15.948585,44.481767,28.176099,150,2
18,0,0,-19.581091,38.145556,24.678108,558,2
18,0,0,3.383666,38.773138,24.849802,35912,2
18,0,0,1.808915,39.948483,26.945092,43540,2
18,0,0,1.88825,39.190236,26.681921,243,2
18,0,0,12.087385,33.414834,27.542054,1651,2
18,0,0,18.647284,38.126924,25.122879,89,2
18,0,0,5.997807,27.943653,23.16866,52171,2
18,0,0,5.322179,33.650264,24.766048,16644,2
18,0,0,10.208705,35.969763,24.022049,2070,2
18,0,0,4.866833,37.667064,25.420572,187,2
18,0,0,-0.867603,42.154463,25.989895,11549,2
18,0,0,7.375286,39.364433,24.888828,57738,2
18,0,0,7.005615,38.705065,24.729755,65527,2
18,0,0,12.597267,34.727341,23.71425,214,2
18,0,0,7.767663,41.998684,26.828929,63770,2
18,0,0,-0.475302,33.356419,25.293259,32510,2
18,0,0,1.432946,39.01087,21.844743,56997,2
18,0,0,7.09828,38.958272,26.967966,625,2
18,0,0,13.027326,43.362857,27.654457,118,2
18,0,0,6.090299,35.891575,26.381222,187,2
18,0,0,-4.254498,31.61224,21.577814,26592,2
18,0,0,12.811956,30.546005,26.527012,12990,2
18,0,0,-2.757514,38.869726,27.158191,260,2
18,0,0,9.342104,37.493486,28.337928,61804,2
18,0,0,4.203269,37.084558,24.817335,174,2
18,0,0,6.582645,35.203992,25.315257,166,2
18,0,0,14.376062,35.929545,24.43428,91,2
18,0,0,3.222389,45.630078,25.762697,55907,2
18,0,0,13.309499,27.897615,26.33493,23671,2
18,0,0,20.946824,33.0817,28.926389,112,2
18,0,0,14.389163,41.430393,22.778582,69883,2
18,0,0,2.028155,42.673061,26.624988,28753,2
18,0,0,15.39223,29.322177,26.185504,262,2
18,0,0,8.277523,44.075111,28.50742,170,2
18,0,0,6.805722,37.133085,24.98789,492,2
18,0,0,11.629419,31.861008,22.583652,91503,2
18,0,0,10.879844,29.818316,26.785534,1653,2
18,0,0,-7.588856,39.700377,28.807494,58435,2
18,0,0,8.730904,39.306995,24.5826,514,2
18,0,0,20.582137,31.313816,26.164752,117,2
18,0,0,23.967827,43.068459,28.212564,183,3
18,0,0,19.858703,40.484084,28.732706,190,3
18,0,0,17.969061,22.969637,21.556467,938,3
18,0,0,17.407781,39.093563,26.554023,112,3
18,0,0,5.110538,42.536623,26.249989,27254,3
18,0,0,11.373382,30.727366,26.07277,23613,3
18,0,0,3.782749,40.42068,25.937074,6524,3
18,0,0,2.809518,35.273241,27.872466,26480,3
18,0,0,16.698428,32.729642,26.687309,172,3
18,0,0,1.072247,42.303551,24.994638,962,3
18,0,0,13.992659,43.465696,26.942593,91,3
18,0,0,4.64025,41.695948,22.668561,17097,3
18,0,0,3.422025,35.094422,23.17231,10081,3
18,0,0,4.397852,40.278548,27.114153,144,3
18,0,0,-14.147673,32.417088,25.771381,8265,3
18,0,0,11.465883,37.217136,24.213584,5655,3
18,0,0,20.394576,28.803382,24.261941,112,3
18,0,0,13.193021,31.537506,27.303156,87,3
18,0,0,15.854285,31.554055,24.796047,62,3
18,0,0,12.971516,42.657107,28.342606,147,3
18,0,0,-1.562785,42.175029,25.277219,49251,3
18,0,0,17.519289,35.71503,24.147305,125,3
18,0,0,8.03566,33.943869,28.874191,232,3
18,0,0,5.173045,37.084458,24.559505,441,3
18,0,0,-15.03483,24.776139,24.204249,47787,3
18,0,0,12.118594,30.665216,26.879776,24681,3
18,0,0,13.532655,36.323206,25.532264,218,3
18,0,0,-3.010385,35.145322,23.617812,417,3
18,0,0,20.103125,31.076885,27.823424,125,3
18,0,0,9.66477,38.750741,23.458874,220,3
18,0,0,-7.775312,42.194009,27.465591,77463,3
18,0,0,10.375736,29.306069,23.551897,4264,3
18,0,0,14.5569,31.324962,27.395772,144,3
18,0,0,-4.099848,36.518903,24.013415,157,3
18,0,0,13.801725,48.782327,29.425247,117,3
18,0,0,4.475992,35.10038,25.697952,299,3
18,0,0,24.184843,30.887355,25.856819,110,3
18,0,0,15.32657,29.23574,22.71034,2275,3
18,0,0,8.315314,37.409395,27.387722,2096,3
18,0,0,6.777758,42.603025,25.915872,63975,3
18,0,0,14.976998,38.037271,24.295808,216,3
18,0,0,10.932981,31.239152,29.768119,47130,3
18,0,0,22.227586,35.921597,26.90699,66,4
18,0,0,16.319444,34.771323,25.49176,227,4
18,0,0,13.922489,39.914371,27.264801,547,4
18,0,0,12.013137,32.772451,29.237522,275,4
18,0,0,0.587092,39.870774,26.3074,10662,4
18,0,0,13.723704,44.007771,24.911774,24427,4
18,0,0,15.543413,38.442633,26.309602,77,4
18,0,0,4.460248,43.103623,27.771613,630,4
18,0,0,2.925201,39.295745,27.611204,1415,4
18,0,0,16.887842,36.801238,28.869517,166,4
18,0,0,17.384516,40.894547,28.409728,159,4
18,0,0,14.239708,40.629169,25.672701,921,4
18,0,0,12.69859,33.628265,26.729141,3075,4
18,0,0,19.695051,29.065804,25.074904,76,4
18,0,0,7.031258,37.512027,27.100828,10139,4
18,0,0,-6.969007,34.6507,25.976324,39802,4
18,0,0,21.830147,42.466723,25.452488,101,4
18,0,0,20.89923,41.140627,25.47623,119,4
18,0,0,20.411883,30.967619,26.678973,53,4
18,0,0,-0.877315,34.785181,25.577423,42569,4
18,0,0,12.343058,35.858399,28.485243,114,4
18,0,0,17.280094,37.291889,27.626341,45,4
18,0,0,11.130434,42.557814,25.752845,99,4
18,0,0,13.900731,39.714234,28.00971,129,4
18,0,0,16.952678,30.676257,24.939507,85,4
18,0,0,21.031342,39.978023,25.520807,74,4
18,0,0,10.962274,32.884395,25.647832,479,4
18,0,0,5.842795,43.495628,27.359448,37974,4
18,0,0,18.372254,35.061925,22.34313,107,4
18,0,0,10.895336,39.384292,26.233551,157,4
18,0,0,11.842323,40.228272,21.360498,22648,4
18,0,0,2.466496,30.059789,24.311792,5813,4
18,0,0,1.880046,39.042745,26.175554,344,4
18,0,0,-0.463383,39.786921,23.121439,6098,4
18,0,0,16.618463,38.247589,26.794871,155,4
18,0,0,-5.194744,39.627623,24.796521,32953,4
18,0,0,6.80083,44.072791,24.6968,54685,4
18,0,0,6.937517,43.394249,25.326435,287,4
18,0,0,13.903718,33.937668,23.533756,11176,4
18,0,0,19.920778,41.824395,27.384268,82,4
18,0,0,3.655383,34.418156,22.669956,331,4
18,0,0,6.184346,41.654856,27.988954,791,4
18,0,0,8.449901,34.879734,27.129746,14921,4
18,0,0,16.999431,49.319503,26.609219,176,4
18,0,0,0.733188,30.818337,26.64497,10659,4
18,0,0,2.220217,33.34971,26.182605,104,4
18,0,0,4.518542,35.335326,24.486943,252,4
18,0,0,12.554168,32.889719,24.783368,83972,4
18,0,0,16.675469,40.892671,24.041254,63,4
18,0,0,5.069239,37.7917,29.018814,43983,4
18,0,0,13.524802,32.264141,24.037096,26768,4
18,0,0,12.718049,41.554023,27.011716,131,4
18,0,0,-4.66803,32.19374,23.556457,27071,4
18,0,0,23.720084,40.598142,27.541242,142,5
18,0,0,24.846257,36.443748,28.318793,124,5
18,0,0,14.58735,45.55632,24.924368,427,5
18,0,0,17.704867,36.707414,26.833842,134,5
18,0,0,18.496676,30.397784,23.274349,163,5
18,0,0,19.741316,26.205441,23.91562,84,5
18,0,0,3.628011,45.448984,27.392832,170,5
18,0,0,16.845111,45.79844,25.440973,106,5
18,0,0,14.065004,36.842581,24.612953,558,5
18,0,0,7.681902,35.466777,25.42818,1854,5
18,0,0,10.409255,37.981097,26.271045,12216,5
18,0,0,1.050506,44.433092,22.566404,40723,5
18,0,0,-0.540966,41.939966,23.181945,12671,5
18,0,0,14.932022,38.212093,23.603278,426,5
18,0,0,-4.375222,44.020504,24.862907,25339,5
18,0,0,14.124062,38.413339,31.463942,311,5
18,0,0,9.23669,43.769639,25.658999,307,5
18,0,0,19.116696,41.026606,27.036057,175,5
18,0,0,13.680847,39.527941,24.952297,187,5
18,0,0,16.389843,29.277495,25.179519,218,5
18,0,0,11.105217,34.709647,26.424933,56003,5
18,0,0,-1.497757,43.748998,26.030965,12810,5
18,0,0,13.228299,38.619689,27.331377,282,5
18,0,0,11.505922,36.352983,25.437875,312,5
18,0,0,12.216086,39.920566,24.987938,272,5
18,0,0,6.136132,34.593332,26.77707,184,5
18,0,0,11.913512,38.704397,23.930599,14064,5
18,0,0,-3.225256,36.081673,28.045037,26751,5
18,0,0,10.076854,38.357983,25.884472,171,5
18,0,0,6.508006,38.228988,24.397986,25514,5
18,0,0,11.49512,42.015754,27.368947,177,5
18,0,0,16.177472,29.378615,26.411781,71,5
18,0,0,10.050553,41.446854,22.824687,3594,5
18,0,0,21.364682,30.934612,23.169559,78,5
18,0,0,21.218693,30.82139,27.215424,114,5
18,0,0,3.479663,32.087661,22.771543,59180,5
18,0,0,8.565827,40.268104,23.086372,20504,5
18,0,0,-11.427725,37.37257,23.552611,17156,5
18,0,0,5.647421,37.562729,28.566594,2383,5
18,0,0,4.957716,43.438631,27.588379,315,5
18,0,0,11.413943,44.45819,23.652617,272,5
18,0,0,18.287217,34.392074,24.504185,80,5
18,0,0,8.860971,37.418505,28.197712,89,5
18,0,0,5.870048,45.773738,26.06688,1102,5
18,0,0,19.040354,33.941109,26.037981,71,5
18,0,0,8.050784,37.368327,26.113804,758,5
18,0,0,15.614816,31.115577,24.464152,399,5
18,0,0,-1.403488,34.34894,27.402672,50032,5
18,0,0,2.437204,40.407378,24.813626,20632,5
18,0,0,0.883833,34.356407,28.475723,10570,5
18,0,0,3.695475,27.464372,23.266909,1793,5
18,0,0,14.943696,35.856644,22.832511,204,5
18,0,0,-7.462387,33.113245,23.237496,473,5
18,0,0,14.200422,32.385547,23.294285,115,5
18,0,0,9.623962,42.554912,25.517831,170,5
18,0,0,14.660265,46.839088,28.764677,156,5
18,0,0,8.276623,34.550761,22.027585,1421,5
18,0,0,5.997019,38.907007,25.329213,88923,5
18,0,0,18.583136,40.459509,25.916386,131,5
18,0,0,25.076006,36.370285,26.833616,165,6
18,0,0,20.096354,39.190455,23.683164,184,6
18,0,0,16.722478,34.996828,23.878264,4309,6
18,0,0,18.93473,38.449961,26.802992,90,6
18,0,0,16.460173,36.311593,25.384896,276,6
18,0,0,16.657567,37.467576,22.834954,140,6
18,0,0,1.657277,37.495503,25.387315,344,6
18,0,0,15.853942,39.253093,23.89188,178,6
18,0,0,-3.676364,27.845891,20.63821,1220,6
18,0,0,21.602245,37.532071,26.824505,93,6
18,0,0,14.44319,30.280272,26.989005,7370,6
18,0,0,22.9499,31.979679,27.535311,76,6
18,0,0,17.594381,31.940466,22.777738,162,6
18,0,0,4.93701,36.009185,24.666286,1518,6
18,0,0,24.301878,35.530813,24.848832,68,6
18,0,0,7.788732,39.855569,28.136091,18426,6
18,0,0,-4.59614,40.969643,27.457444,24186,6
18,0,0,10.124829,35.587333,25.97706,3539,6
18,0,0,0.522525,37.027208,23.532931,34733,6
18,0,0,9.14723,31.319384,25.573049,31838,6
18,0,0,5.48325,40.24306,28.46662,28329,6
18,0,0,20.304943,45.132571,27.790168,153,6
18,0,0,17.922893,31.182778,23.721956,162,6
18,0,0,15.308216,30.789442,23.331952,224,6
18,0,0,13.247823,36.687585,25.859634,20073,6
18,0,0,1.985478,29.538136,25.703079,12740,6
18,0,0,6.974543,36.9981,26.519917,36957,6
18,0,0,23.721637,30.95495,25.122873,61,6
18,0,0,13.963317,41.064229,26.145663,171,6
18,0,0,16.862946,34.148773,22.974936,146,6
18,0,0,3.619592,36.655844,24.000601,10270,6
18,0,0,4.898473,34.590916,24.416066,14831,6
18,0,0,12.620917,32.66436,27.505292,36208,6
18,0,0,9.483726,36.354523,29.065848,149,6
18,0,0,15.541609,33.763813,21.935491,186,6
18,0,0,-5.577481,32.288999,26.13616,340,6
18,0,0,15.262582,32.196696,23.574821,415,6
18,0,0,10.047908,36.605336,25.514802,20441,6
18,0,0,13.558865,28.362079,25.686765,228,6
18,0,0,-15.198505,45.742184,27.090588,982,6
18,0,0,1.667484,33.364213,22.504343,16751,6
18,0,0,17.701895,37.034144,23.645414,128,6
18,0,0,15.655811,46.036525,26.237349,112,6
18,0,0,17.189289,35.529886,24.425557,144,6
18,0,0,10.730861,36.216406,28.704896,211,6
18,0,0,6.179162,34.698435,23.624612,681,6
18,0,0,8.879033,39.013526,27.213213,42689,6
18,0,0,5.501782,40.541061,25.29306,65507,6
18,0,0,9.47038,41.918998,24.791035,2086,6
18,0,0,8.310104,34.566434,27.443015,63568,6
18,0,0,15.841117,29.507883,22.063341,299,6
18,0,0,19.297232,32.890901,26.716874,94,6
18,0,0,5.266819,38.514309,27.367649,98433,6
18,0,0,-0.572909,36.298836,23.489854,12104,6
18,0,0,25.456589,38.899127,25.808887,126,7
18,0,0,15.805604,32.142797,26.950269,249,7
18,0,0,-4.995509,32.745285,28.914173,19700,7
18,0,0,11.98884,40.873556,26.590986,5121,7
18,0,0,3.152717,31.514311,26.726842,9977,7
18,0,0,7.680383,39.412715,29.596231,7396,7
18,0,0,17.09048,38.096728,23.640486,281,7
18,0,0,5.46327,42.581244,24.043895,894,7
18,0,0,24.878264,36.108964,28.460518,95,7
18,0,0,10.148511,45.16413,26.172936,16408,7
18,0,0,15.358669,33.650233,25.688835,17841,7
18,0,0,5.688476,36.818607,21.892805,25313,7
18,0,0,-0.992931,45.433754,26.643344,96,7
18,0,0,0.348134,35.924639,26.304993,42313,7
18,0,0,18.863259,32.717762,25.755841,197,7
18,0,0,17.334397,36.636726,26.776301,146,7
18,0,0,5.102504,38.837767,25.328838,21547,7
18,0,0,15.427051,35.444012,23.361285,416,7
18,0,0,15.47293,31.397965,24.759783,9833,7
18,0,0,7.218205,36.687591,21.46049,1850,7
18,0,0,12.903243,43.676053,30.618701,135,7
18,0,0,12.434023,35.241785,27.320532,110,7
18,0,0,4.261697,45.969293,27.026532,49042,7
18,0,0,13.149699,41.559478,25.546365,324,7
18,0,0,9.672171,38.938051,27.518665,11423,7
18,0,0,13.587342,40.544404,28.141856,84,7
18,0,0,10.481776,35.810082,27.94882,35760,7
18,0,0,-0.011775,46.339038,25.838027,40960,7
18,0,0,20.531104,36.913882,25.315417,92,7
18,0,0,21.692831,40.796811,23.365161,83,7
18,0,0,7.20099,41.933926,22.956106,37936,7
18,0,0,14.983601,30.604921,26.074337,192,7
18,0,0,9.761362,35.229576,24.790983,42247,7
18,0,0,6.404485,42.348991,25.062504,43794,7
18,0,0,10.997407,40.290661,27.168029,292,7
18,0,0,18.641135,36.676761,25.719501,64,7
18,0,0,17.696846,42.359005,26.544868,91,7
18,0,0,3.419726,32.804818,25.622603,30263,7
18,0,0,19.446023,28.508736,27.483622,102,7
18,0,0,6.216624,29.891056,24.718747,50451,7
18,0,0,2.790571,37.219326,26.304487,656,7
18,0,0,16.394058,35.190898,24.564855,143,7
18,0,0,21.985691,31.771509,27.444246,86,7
18,0,0,6.993778,37.708225,26.417217,22543,7
18,0,0,-2.669916,32.470886,24.534588,30751,7
18,0,0,-3.023323,44.314106,24.833355,835,7
18,0,0,9.519121,37.191673,24.0287,40535,7
18,0,0,-3.487768,34.464881,25.099327,404,7
18,0,0,-6.388618,47.419901,26.855049,78,7
18,0,0,13.83087,36.747443,26.390546,106,7
18,0,0,-10.643039,41.257873,24.865343,966,7
18,0,0,7.63745,35.077358,26.703959,573,7
18,0,0,9.318286,40.602138,28.271752,182,7
18,0,0,17.037732,33.585181,27.15221,149,7
18,0,0,9.995837,36.818909,26.346818,610,7
18,0,0,-0.112296,38.379611,24.383334,52964,7
18,0,0,8.400358,37.540399,24.43953,234,7
18,0,0,2.49019,29.622374,23.188014,26959,7
18,0,0,-3.613385,41.61713,23.496118,65021,7
18,0,0,17.843427,39.418988,26.265431,101,7
18,0,0,16.144368,28.756812,24.368769,153,7
18,0,0,19.618693,31.175163,24.458167,180,7
18,0,0,4.270062,35.249489,23.221006,122,7
18,0,0,10.70495,41.689334,24.07197,14104,7
18,0,0,20.599421,32.448085,25.214951,84,7
18,0,0,16.111315,40.971311,27.344416,127,7
18,0,0,0.548137,35.10806,26.65095,80083,7
18,0,0,1.772894,32.845896,23.854563,96580,7
18,0,0,13.962993,33.622652,23.702717,196,7
18,0,0,19.305457,32.095643,27.889084,82,7
18,0,0,17.708776,44.716808,28.145762,230,8
18,0,0,20.576271,47.228294,27.085097,79,8
18,0,0,19.12738,31.472522,23.04248,115,8
18,0,0,16.718938,33.216628,22.635315,121,8
18,0,0,15.597304,32.97262,24.478407,377,8
18,0,0,21.258208,33.318351,24.889505,87,8
18,0,0,23.560127,28.995378,27.102439,87,8
18,0,0,9.803953,42.610013,29.281025,2690,8
18,0,0,15.765982,35.751994,26.66914,129,8
18,0,0,22.029201,46.600484,26.72401,119,8
18,0,0,9.533563,42.629257,28.386129,39501,8
18,0,0,16.244441,31.357879,27.666301,327,8
18,0,0,16.2076,38.399565,24.940852,67,8
18,0,0,-7.028852,43.60853,23.031588,137,8
18,0,0,12.480803,33.79657,28.646646,1203,8
18,0,0,2.598345,40.764944,28.795874,38447,8
18,0,0,2.995097,44.830038,24.194779,34898,8
18,0,0,21.229897,35.593642,25.849672,86,8
18,0,0,15.528575,29.850476,25.429096,36225,8
18,0,0,10.334303,41.338034,26.464428,20762,8
18,0,0,13.911923,26.984802,24.891562,11169,8
18,0,0,-1.462999,41.453047,26.711223,55354,8
18,0,0,-13.322817,32.070806,22.563392,16169,8
