Family,Species,Sample.Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR,Group
Nolidae,SJ_NOL03,2,2612,2000,2306,612,13.17,9.73,0.01175,44,-0.2,44.2,18.64,-10.62,29.25,7.93,China,23.14498475,13.76007797,17.35500867,9.384906771,C2
Notodontidae,SJ_NOT09,3,2612,2000,2306,612,21.32,16.11666667,0.045266667,42.5,1.1,41.4,18.64,-10.62,29.25,7.93,China,23.14498475,13.76007797,17.35500867,9.384906771,C2
Drepanidae,SJ_THY04,10,2612,2000,2306,612,21.989,15.245,0.04779,39.98,0.15,39.83,18.64,-10.62,29.25,7.93,China,23.14498475,13.76007797,17.35500867,9.384906771,C2
Geometridae,SJ_GEO082,3,1536,860,1198,676,28.08666667,17.51666667,0.0281,45.3,1.2,44.1,22.27,-3.73,26,11.54,China,28.62990484,17.86919227,21.52435209,10.76071257,C1
Erebidae,SJ_LYM07,11,1536,860,1198,676,16.57272727,12.7,0.024063636,45.4,4.925,40.475,22.27,-3.73,26,11.54,China,28.62990484,17.86919227,21.52435209,10.76071257,C1
Noctuidae,SJ_NOC014,10,1536,860,1198,676,11.341,11.133,0.01341,46.23333333,2.925,43.30833333,22.27,-3.73,26,11.54,China,28.62990484,17.86919227,21.52435209,10.76071257,C1
Noctuidae,SJ_NOC029,5,1536,860,1198,676,12.678,13.386,0.03456,46.125,6,40.125,22.27,-3.73,26,11.54,China,28.62990484,17.86919227,21.52435209,10.76071257,C1
Pyralidae,SJ_PYR01,8,1536,860,1198,676,19.425,15.08875,0.03631,45.825,2.2,43.625,22.27,-3.73,26,11.54,China,28.62990484,17.86919227,21.52435209,10.76071257,C1
Erebidae,SJ_LIT21,4,2000,1295,1647.5,705,15.4625,12.07,0.0090875,44.9,2.75,42.15,20.09,-7.88,27.97,9.87,China,25.59568032,16.27141126,19.93739467,9.324269061,C1
Limacodidae,SJ_LIM02,15,1295,860,1077.5,435,24.556,24.16714286,0.20532,44.76666667,7.766666667,37,22.73,-3.36,26.09,12.11,China,29.19869121,18.25269388,21.80939608,10.94599731,C1
Geometridae,SJ_GEO004,7,2612,1864,2238,748,17.62714286,11.36428571,0.013582857,41,-1.4,42.4,18.85,-10.19,29.03,8.24,China,23.30468265,14.05670743,17.57975055,9.247975214,C2
Erebidae,SJ_LIT29,45,2612,1864,2238,748,16.93727273,12.14244444,0.017444091,42.825,0.391666667,42.43333333,18.85,-10.19,29.03,8.24,China,23.30468265,14.05670743,17.57975055,9.247975214,C2
Geometridae,SJ_GEO064,4,1494,860,1177,634,25.9175,18.495,0.0781925,45.8,5.5,40.3,22.35,-3.66,26.02,11.64,China,28.73435357,17.92924856,21.56923367,10.805105,C1
Geometridae,SJ_GEO015,16,3579,1536,2557.5,2043,13.670625,10.765,0.0108525,45,-0.85,45.85,17.61,-12.36,29.97,6.42,China,21.83643186,11.99792879,15.98548774,9.838503065,C3
Geometridae,SJ_GEO017,13,3175,2370,2772.5,805,12.84384615,9.175454545,0.008789231,37.7,-0.425,38.125,17.82,-12.06,29.88,6.74,China,20.34805875,10.31738553,14.29174653,10.03067322,C3
Geometridae,SJ_GEO138,20,3175,2370,2772.5,805,18.088,14.2815,0.028599,39.2,-1.75,40.95,17.82,-12.06,29.88,6.74,China,20.34805875,10.31738553,14.29174653,10.03067322,C3
Geometridae,SJ_GEO019,3,3579,2000,2789.5,1579,11.47666667,8.02,0.003766667,43.5,-4.9,48.4,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Geometridae,SJ_GEO054,24,3579,2000,2789.5,1579,24.32791667,17.575,0.060807826,38.4875,-1.046153846,39.53365385,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Geometridae,SJ_GEO063,78,3579,2000,2789.5,1579,21.85461538,16.73948052,0.022982133,41.30833333,-0.356,41.66433333,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Geometridae,SJ_GEO131,14,3579,2000,2789.5,1579,19.92571429,12.54642857,0.014087857,39.48571429,-1.566666667,41.05238095,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Noctuidae,SJ_NOC007,16,3579,2000,2789.5,1579,20.330625,16.24375,0.064970625,41.14,-0.475,41.615,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Noctuidae,SJ_NOC032,55,3579,2000,2789.5,1579,16.82963636,13.05,0.033900909,39.05,-2.413333333,41.46333333,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Noctuidae,SJ_NOC040,19,3579,2000,2789.5,1579,17.21315789,15.00105263,0.040791053,39.0875,0.4625,38.625,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Noctuidae,SJ_NOC055,9,3579,2000,2789.5,1579,20.61666667,18.32444444,0.080167778,40.25,3.6,36.65,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Noctuidae,SJ_NOC069,3,3579,2000,2789.5,1579,17.26,14.41,0.038,41.3,-1.2,42.5,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Notodontidae,SJ_NOT12,15,3579,2000,2789.5,1579,17.256,14.14733333,0.044362,42.85,-3.70E-17,42.85,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Drepanidae,SJ_THY14,23,3579,2000,2789.5,1579,18.28090909,13.89714286,0.031366522,38.07142857,0.4,37.67142857,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Drepanidae,SJ_THY15,32,3579,2000,2789.5,1579,17.041875,12.8621875,0.02680375,38.34285714,-1.976923077,40.31978022,17.61,-12.41,30.02,6.43,China,20.29321249,10.24418612,14.21594551,10.04902637,C3
Geometridae,SJ_GEO021,14,3579,2370,2974.5,1209,15.83857143,9.535,0.008099231,40.95,-2.16,43.11,17.44,-12.73,30.17,6.17,China,20.17255063,9.874554373,13.85738653,10.29799625,C3
Geometridae,SJ_GEO024,10,3579,3147,3363,432,16.43,9.759,0.009314,42.4,-3.3,45.7,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Geometridae,SJ_GEO025,32,3579,3147,3363,432,21.3803125,14.9640625,0.019059375,37.5875,-2.6,40.1875,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Geometridae,SJ_GEO027,3,3579,3147,3363,432,21.31666667,12.99333333,0.0136,42.3,-6,48.3,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Geometridae,SJ_GEO045,5,3579,3147,3363,432,15.642,10.22666667,0.00786,40.7,-3.766666667,44.46666667,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Geometridae,SJ_GEO162,5,3579,3147,3363,432,20.562,14.114,0.02454,41.4,-2,43.4,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Erebidae,SJ_LIT04,13,3579,3147,3363,432,22.71923077,13.53846154,0.024973077,41.25714286,2,39.25714286,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Noctuidae,SJ_NOC015,15,3579,3147,3363,432,16.93466667,16.558,0.050832667,38.675,-1.233333333,39.90833333,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Noctuidae,SJ_NOC037,3,3579,3147,3363,432,16.79333333,15.15,0.054213333,38.6,-2.1,40.7,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Noctuidae,SJ_NOC070,15,3579,3147,3363,432,17.99666667,14.51133333,0.04292,41.54285714,-0.785714286,42.32857143,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Noctuidae,SJ_NOC078,4,3579,3147,3363,432,20.8275,17.9425,0.101675,39.6,-2.9,42.5,16.32,-14.64,30.96,4.56,China,18.21046377,9.436134058,12.83062914,8.77432971,C4
Geometridae,SJ_GEO026,13,3800,3147,3473.5,653,23.58615385,15.68461538,0.025096154,40.14,-3.766666667,43.90666667,15.62,-15.83,31.44,3.54,China,17.38914272,9.363479419,12.49641093,8.025663295,C4
Noctuidae,SJ_NOC059,25,3800,3147,3473.5,653,15.3892,12.752,0.0388152,40.59,-2.316666667,42.90666667,15.62,-15.83,31.44,3.54,China,17.38914272,9.363479419,12.49641093,8.025663295,C4
Geometridae,SJ_GEO029,3,3290,2000,2645,1290,18.13333333,11.37,0.02139,40.1,0.5,39.6,17.61,-12.36,29.97,6.43,China,21.28955554,11.34170692,15.37942684,9.947848616,C3
Geometridae,SJ_GEO056,23,3290,2000,2645,1290,20.60695652,13.27043478,0.017972609,41.81111111,-0.781818182,42.59292929,17.61,-12.36,29.97,6.43,China,21.28955554,11.34170692,15.37942684,9.947848616,C3
Erebidae,SJ_LYM03,7,3290,2000,2645,1290,14.90285714,8.093333333,0.007631429,41.73333333,-3.5,45.23333333,17.61,-12.36,29.97,6.43,China,21.28955554,11.34170692,15.37942684,9.947848616,C3
Notodontidae,SJ_NOT01,31,3290,2000,2645,1290,18.44758621,14.15833333,0.066987742,42.1,0.083333333,42.01666667,17.61,-12.36,29.97,6.43,China,21.28955554,11.34170692,15.37942684,9.947848616,C3
Geometridae,SJ_GEO039,3,3579,3579,3579,0,19.7,11.54,0.011066667,41.3,-2.15,43.45,14.94333333,-16.96,31.90333333,2.570833333,China,16.60498551,9.294112319,12.17731571,7.310873189,C4
Noctuidae,SJ_NOC006,3,3579,3579,3579,0,23.57666667,19.39333333,0.085433333,39.1,2.9,36.2,14.94333333,-16.96,31.90333333,2.570833333,China,16.60498551,9.294112319,12.17731571,7.310873189,C4
Noctuidae,SJ_NOC065,6,3579,3579,3579,0,16.29666667,13.37833333,0.04165,42.35,-0.275,42.625,14.94333333,-16.96,31.90333333,2.570833333,China,16.60498551,9.294112319,12.17731571,7.310873189,C4
Noctuidae,SJ_NOC072,8,3579,3579,3579,0,15.735,12.61625,0.0433625,39.84,2.15,37.69,14.94333333,-16.96,31.90333333,2.570833333,China,16.60498551,9.294112319,12.17731571,7.310873189,C4
Geometridae,SJ_GEO031,10,3579,2856,3217.5,723,15.862,10.20142857,0.01416,38.8,-1.38,40.18,16.35,-14.55,30.9,4.6,China,19.29193177,9.53180148,13.27070832,9.760130281,C3
Drepanidae,SJ_THY08,5,3579,2856,3217.5,723,15.696,11.214,0.01029,40.06666667,0.6,39.46666667,16.35,-14.55,30.9,4.6,China,19.29193177,9.53180148,13.27070832,9.760130281,C3
Geometridae,SJ_GEO032,28,3800,1494,2647,2306,16.54428571,11.21285714,0.011400357,41.4,-3.658333333,45.05833333,17.62,-12.35,29.97,6.44,China,21.27478696,11.32563913,15.36236519,9.949147826,C3
Geometridae,SJ_GEO034,17,3800,3290,3545,510,17.34882353,11.91470588,0.012243529,42.2,-3.95,46.15,15.16,-16.6,31.76,2.88,China,16.85769968,9.316467593,12.28015208,7.541232086,C4
Geometridae,SJ_GEO035,15,3800,2000,2900,1800,17.49466667,10.386,0.010087333,41.05714286,-3.1,44.15714286,17.02,-13.39,30.41,5.58,China,20.22114148,10.02340608,14.0017792,10.19773541,C3
Geometridae,SJ_GEO057,38,3800,2000,2900,1800,19.59026316,13.84,0.0188525,40.83076923,-2.688888889,43.51965812,17.02,-13.39,30.41,5.58,China,20.22114148,10.02340608,14.0017792,10.19773541,C3
Noctuidae,SJ_NOC073,14,3800,2000,2900,1800,17.28071429,14.35071429,0.064652143,38.7,-1.15,39.85,17.02,-13.39,30.41,5.58,China,20.22114148,10.02340608,14.0017792,10.19773541,C3
Geometridae,SJ_GEO036,13,3579,2612,3095.5,967,16.75153846,10.35461538,0.007453846,40.56,-2.2,42.76,16.77,-13.84,30.61,5.21,China,20.09363125,9.632795233,13.62286957,10.46083601,C3
Geometridae,SJ_GEO050,23,3290,1494,2392,1796,15.00608696,11.24380952,0.015811739,40,-1.075,41.075,18.37,-11.14,29.5,7.53,China,22.6975273,13.15751404,16.8867033,9.540013257,C2
Geometridae,SJ_GEO058,20,3800,2612,3206,1188,19.9185,12.599,0.0122965,40.96666667,-2.3,43.26666667,16.28,-14.66,30.94,4.5,China,19.37740862,9.539362822,13.30549121,9.838045789,C3
Noctuidae,SJ_NOC064,18,3800,2612,3206,1188,18.81611111,15.45777778,0.048192222,39.58,-1.566666667,41.14666667,16.28,-14.66,30.94,4.5,China,19.37740862,9.539362822,13.30549121,9.838045789,C3
Geometridae,SJ_GEO163,9,3290,1536,2413,1754,18.74777778,13.27666667,0.015902222,42.81666667,-2.7,45.51666667,18.27,-11.29,29.56,7.39,China,22.58826443,13.01037633,16.77234967,9.577888097,C2
Noctuidae,SJ_NOC085,8,3175,2856,3015.5,319,17.385,13.40375,0.04231875,39.9,-0.3,40.2,17.45,-12.72,30.17,6.18,China,20.14580935,9.792635987,13.7779221,10.35317336,C3
Erebidae,SJ_LIT09,26,2000,1494,1747,506,19.06884615,13.12076923,0.026175769,40.82727273,2.46,38.36727273,20.09,-7.88,27.97,9.87,China,24.70102808,15.81247809,19.33171539,8.888549991,C2
Erebidae,SJ_LIT46,30,2000,1494,1747,506,17.01333333,12.411,0.022793333,44.7,0.4,44.3,20.09,-7.88,27.97,9.87,China,24.70102808,15.81247809,19.33171539,8.888549991,C2
Erebidae,SJ_LIT01,22,3147,1864,2505.5,1283,18.315,12.98909091,0.022987619,41.74444444,1.188888889,40.55555556,17.84,-11.98,29.82,6.77,China,22.10698753,12.36226977,16.26864913,9.744717748,C2
Erebidae,SJ_LIT02,37,2856,1494,2175,1362,18.81918919,11.73864865,0.01751,41.43157895,0.572727273,40.85885167,19.18,-9.58,28.75,8.67,China,23.4286603,14.30931328,17.76998806,9.119347014,C2
Erebidae,SJ_LIT17,10,2370,1864,2117,506,15.58375,11.52428571,0.025085,42.76666667,-2.7,45.46666667,19.48,-9.02,28.49,9.07,China,23.54279846,14.54187105,17.94512736,9.000927401,C2
Erebidae,SJ_LYM01,44,3147,1536,2341.5,1611,19.60116279,14.97232558,0.03634093,41.18235294,1.558333333,39.62401961,18.54,-10.82,29.36,7.79,China,22.96027848,13.51134518,17.16169657,9.448933286,C2
Noctuidae,SJ_NOC027,20,3147,1536,2341.5,1611,16.447,14.6585,0.036074,40,4.766666667,35.23333333,18.54,-10.82,29.36,7.79,China,22.96027848,13.51134518,17.16169657,9.448933286,C2
Erebidae,SJ_LYM08,10,2370,860,1615,1510,15.689,12.28555556,0.020183,45.75,1.15,44.6,20.09,-7.88,27.97,9.87,China,25.95027914,16.439816,20.15818537,9.510463138,C1
Noctuidae,SJ_NOC001,41,2856,860,1858,1996,25.25585366,19.51414634,0.064365122,43.03125,3.683333333,39.34791667,19.96,-7.88,27.84,9.34,China,24.27501794,15.47018271,18.8665588,8.804835223,C2
Notodontidae,SJ_NOT05,31,2856,860,1858,1996,14.52,12.05888889,0.027857,43.14166667,1.525,41.61666667,19.96,-7.88,27.84,9.34,China,24.27501794,15.47018271,18.8665588,8.804835223,C2
Notodontidae,SJ_NOT15,5,2856,860,1858,1996,17.698,15.074,0.083696,44.2,0,44.2,19.96,-7.88,27.84,9.34,China,24.27501794,15.47018271,18.8665588,8.804835223,C2
Notodontidae,SJ_NOT21,3,2856,860,1858,1996,18.72666667,16.66,0.06868,43.4,2.5,40.9,19.96,-7.88,27.84,9.34,China,24.27501794,15.47018271,18.8665588,8.804835223,C2
Noctuidae,SJ_NOC005,33,3800,860,2330,2940,24.29580645,22.5571875,0.128531212,42.22,6.835714286,35.38428571,18.57,-10.75,29.32,7.84,China,23.0201129,13.59192059,17.2243188,9.428192302,C2
Noctuidae,SJ_NOC008,11,3800,3579,3689.5,221,29.94454545,27.66818182,0.187820909,39.71428571,-1.1,40.81428571,14.18,-18.24,32.42,1.47,China,15.78366446,9.221457679,11.8430975,6.562206773,C4
Noctuidae,SJ_NOC034,121,4152,860,2506,3292,20.48075,21.44816667,0.120382975,39.93333333,4.18,35.75333333,17.84,-11.98,29.82,6.77,China,22.10438603,12.3587665,16.26592642,9.745619529,C2
Noctuidae,SJ_NOC035,23,4152,860,2506,3292,19.11086957,17.95478261,0.080585652,41.4,-1.05,42.45,17.84,-11.98,29.82,6.77,China,22.10438603,12.3587665,16.26592642,9.745619529,C2
Noctuidae,SJ_NOC038,42,4152,1864,3008,2288,16.13785714,13.59804878,0.038887381,39.725,-1.625,41.35,17.52,-12.62,30.13,6.28,China,20.15070105,9.807621058,13.79245828,10.34307999,C3
Noctuidae,SJ_NOC067,21,3579,3290,3434.5,289,15.06857143,12.79238095,0.036788095,42,-2.175,44.175,15.86,-15.41,31.27,3.9,China,17.67902073,9.389122233,12.61437029,8.2898985,C4
Noctuidae,SJ_NOC043,21,3800,2856,3328,944,15.00428571,13.71190476,0.097508095,42.26666667,-2.5,44.76666667,16.54,-14.27,30.81,4.88,China,18.47061071,9.45914684,12.93649011,9.011463868,C3
Noctuidae,SJ_NOC056,31,4152,2612,3382,1540,21.56225806,17.04870968,0.073101935,39.6,-1.16,40.76,16.2,-14.85,31.04,4.38,China,18.06924115,9.423641405,12.77316175,8.645599738,C4
Noctuidae,SJ_NOC060,10,3175,3147,3161,28,18.557,17.524,0.069656,40.4,0.65,39.75,16.21,-14.76,30.97,4.41,China,19.71188326,9.568950685,13.44159818,10.14293257,C3
Noctuidae,SJ_NOC068,19,4152,3175,3663.5,977,15.90473684,13.73263158,0.06981,39.38,-2.516666667,41.89666667,14.4,-17.87,32.27,1.79,China,15.97691647,9.238552888,11.92173708,6.738363577,C4
Noctuidae,SJ_NOC071,34,3800,3175,3487.5,625,11.80470588,10.71529412,0.037429118,41.65,-3.175,44.825,15.53,-15.98,31.5,3.41,China,17.28508394,9.354274306,12.45406654,7.930809632,C4
Noctuidae,SJ_NOC087,15,4152,2000,3076,2152,13.52133333,12.904,0.073653333,42.5,-2.3,44.8,16.93,-13.57,30.5,5.45,China,20.10634966,9.671756417,13.66066362,10.43459324,C3
Uraniidae,SJ_URA01,13,3175,1864,2519.5,1311,13.69166667,9.000833333,0.008241538,39.16666667,-1.2,40.36666667,17.78,-12.08,29.86,6.68,China,22.03414562,12.26417797,16.19241337,9.769967641,C3
