Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
14,0,2.5,5.566997,26.822041,22.555086,42576,2
14,0,2.5,21.217574,37.866168,35.336647,90,2
14,0,2.5,13.591396,22.152516,16.642442,274,2
14,0,2.5,7.815412,30.541382,22.198082,397,2
14,0,2.5,22.762572,38.75324,31.853213,137,2
14,0,2.5,16.74583,41.519233,34.29209,114,2
14,0,2.5,-1.881491,16.004827,11.529976,46893,2
14,0,2.5,-10.391343,17.53587,13.613872,37498,2
14,0,2.5,-4.011629,26.044015,22.926064,68065,2
14,0,2.5,-10.260749,16.34933,13.082943,2103,2
14,0,2.5,16.80874,28.097775,26.266362,138,2
14,0,2.5,-0.020507,15.519344,12.79646,9931,2
14,0,2.5,5.765092,29.127979,20.262781,1570,2
14,0,2.5,14.256102,30.940164,24.509091,81,2
14,0,2.5,3.418323,33.599995,26.657874,220,2
14,0,2.5,8.617703,24.756815,22.934138,692,2
14,0,2.5,3.972254,29.667307,25.638876,295,2
14,0,2.5,16.759058,29.867221,22.786479,177,2
14,0,2.5,18.168057,35.362982,31.314754,160,3
14,0,2.5,-18.35304,10.8267,6.722952,170,3
14,0,2.5,16.523201,41.079064,37.736837,210,3
14,0,2.5,14.868225,35.877416,26.94723,122,3
14,0,2.5,23.366724,36.695084,32.670449,132,3
14,0,2.5,6.306754,36.66632,31.988495,778,3
14,0,2.5,0.535187,8.351387,4.597785,61,3
14,0,2.5,28.107604,36.211573,33.462987,114,3
